angles,magnitud,activity
0.0140347,0.0140347,0
0.0798431,0.0798431,0
-0.840471,-0.689332,0
0.274306,0.507222,0
0.133333,0.291667,0
0.607973,-1.70103,0
1.55271,1.1666,0
0,0,0
9.81667,12.125,0
1.99972,0.342708,0
0.60838,0.364522,0
0.643241,0.449714,0
0.0117697,0.0089247,0
0.170528,0.262148,0
-0.594666,-0.103139,0
0.286367,0.56928,0
0.11194,0.253731,0
0.510631,-1.70574,0
1.53375,1.13238,0
0,0,0
9.82836,12.1493,0
2.02278,0.261305,0
0.587029,0.315466,0
0.61178,0.389808,0
0.0122743,0.00946362,0
0.152234,0.245975,0
-0.668701,-0.0805727,0
0.31086,0.512856,0
0.0813008,0.276423,0
1.19245,-0.37004,0
1.50684,1.16022,0
0,0,0
9.88618,12.0813,0
1.98704,0.367374,0
0.563803,0.371718,0
0.580677,0.454653,0
0.0130468,0.00913045,0
0.122434,0.256027,0
-0.732233,-0.102877,0
0.898034,1,0
0.0265487,0,0
2.58386,0,0
1.05028,1,0
0,0,0
9.92035,12,0
0.1264,0,0
0.106103,-4.34882E-06,0
0.106103,-4.34882E-06,0
0.0145732,0.0153809,0
0.0532064,-4.34882E-06,0
-0.453764,0,0
0.89231,1,0
0.00943396,0,0
1.52987,0,0
1.0534,1,0
0,0,0
9.89623,12,0
0.187344,0,0
0.10553,-4.34882E-06,0
0.10553,-4.34882E-06,0
0.0150888,0.0153809,0
0.0231757,-4.34882E-06,0
-0.760208,0,0
0.868609,0.982907,0
0.0344828,0.00862069,0
0.648448,-431042000,0
1.04905,1,0
0,0,0
9.89655,11.9914,0
0.161712,0.00854637,0
0.129736,0.0215161,0
0.140112,0.0215161,0
0.0143404,0.0151138,0
0.0651333,0.0215161,0
-0.414443,4962.96,0
0.882215,0.982458,0
0.0176991,0.00884956,0
-0.67399,-442486000,0
1.04229,1,0
0,0,0
9.8938,11.9912,0
0.183413,0.00877124,0
0.116965,0.0219864,0
0.116965,0.0219864,0
0.0148376,0.0151068,0
0.0386192,0.0219864,0
-0.81268,5117.96,0
0.888585,0.7849,0
0.0582524,0.262136,0
-0.0300113,0.2495,0
1.02828,1.47865,0
0,0,0
10.0583,2.28155,0
0.0548591,0.843058,0
0.0964619,0.218855,0
0.113993,0.218855,0
0.0136665,0.0123469,0
0.0964619,0.169536,0
-0.00663181,-0.59049,0
0.887543,0.750288,0
0.0588235,0.362745,0
-0.0304675,0.216945,0
1.02855,1.62601,0
0,0,0
10.0588,2.34314,0
0.0553633,1.06853,0
0.0971508,0.247569,0
0.114854,0.247569,0
0.0136508,0.0118155,0
0.0971508,0.195577,0
-0.00671346,-0.58635,0
0.929876,0.744664,0
0.036036,0.018018,0
-0.0184319,0.953975,0
1.01769,1.19593,0
0,0,0
10.036,2.34234,0
0.0347374,0.765685,0
0.0673656,0.225143,0
0.0782092,0.230563,0
0.0142953,0.0148279,0
0.0673656,0.0391742,0
-0.00366118,-0.897756,0
0.835256,0.800077,0
0.0882353,0.343137,0
0.999897,3.12473,0
1.03768,1.05536,0
0,0,0
10.0882,2.28431,0
0.0804498,0.968185,0
0.1296,0.198481,0
0.15592,0.198481,0
0.0128668,0.0123021,0
0.1296,0.175951,0
-0.0193024,-2.10203,0
0.919271,1,0
0.0416667,0,0
-0.0213174,0,0
1.0204,1,0
0,0,0
10.0417,2,0
0.0399306,0,0
0.0752134,-4.34882E-06,0
0.0877519,-4.34882E-06,0
0.014133,0.0153809,0
0.0752134,-4.34882E-06,0
-0.0043741,0,0
0.889549,1,0
0.045977,0,0
0.309527,0,0
1.03329,1,0
0,0,0
10.069,2,0
0.0871978,0,0
0.108001,-4.34882E-06,0
0.121837,-4.34882E-06,0
0.0140101,0.0153809,0
0.080985,-4.34882E-06,0
-0.128888,0,0
0.940822,1,0
0.010101,0,0
3.04101,0,0
1.01979,1,0
0,0,0
10.0505,2,0
0.0883583,0,0
0.0673383,-4.34882E-06,0
0.0673383,-4.34882E-06,0
0.0150684,0.0153809,0
0.0245138,-4.34882E-06,0
-0.822837,0,0
0.901916,1,0
0.0510204,0,0
-1.40674,0,0
1.02968,1,0
0,0,0
10.051,2,0
0.0484173,0,0
0.0875055,-4.34882E-06,0
0.102414,-4.34882E-06,0
0.0138678,0.0153809,0
0.0875055,-4.34882E-06,0
-0.0191952,0,0
0.872593,1,0
0.0444444,0,0
0.476711,0,0
1.04247,1,0
0,0,0
10.0889,2,0
0.125432,0,0
0.124788,-4.34882E-06,0
0.138162,-4.34882E-06,0
0.0140537,0.0153809,0
0.0789549,-4.34882E-06,0
-0.249597,0,0
0.822318,1,0
0.0851064,0,0
5.8197,0,0
1.0309,1,0
0,0,0
10.1064,2,0
0.116342,1.42109E-14,0
0.151569,-4.29705E-06,0
0.172349,-4.29705E-06,0
0.0129476,0.0153809,0
0.1264,-4.29705E-06,0
-0.21856,0,0
0.896635,1,0
0.0430108,0,0
4.57618,0,0
1.02104,1,0
0,0,0
10.0645,2,0
0.0818592,0,0
0.102634,-4.34882E-06,0
0.113134,-4.34882E-06,0
0.0140946,0.0153809,0
0.0770339,-4.34882E-06,0
-0.279548,0,0
0.778288,1,0
0.0989011,0,0
0.999919,0,0
1.06159,1,0
0,0,0
10.1429,2,0
0.166405,0,0
0.184991,-4.34882E-06,0
0.214493,-4.34882E-06,0
0.0125959,0.0153809,0
0.140122,-4.34882E-06,0
-0.0870508,0,0
0.177139,0.463977,0
2.20144,0.219424,0
0.899854,1.33951,0
4.08935,1.3178,0
0,0,0
8.96403,12.3489,0
10.3663,1.10487,0
0.791614,0.467862,0
0.89623,0.506162,0
0.00891688,0.011438,0
0.351699,0.207874,0
-0.580089,-0.460394,0
0.172903,0.416778,0
2.06275,0.278431,0
1.03887,1.59018,0
4.22722,1.33885,0
0,0,0
9.06667,12.3882,0
10.2657,1.05319,0
0.788014,0.49556,0
0.897568,0.547848,0
0.00872332,0.0103102,0
0.355431,0.249412,0
-0.582742,-0.344067,0
0.203881,0.468028,0
0.672862,0.130112,0
0.992799,1.38827,0
4.10236,1.34463,0
0,0,0
8.66543,12.4126,0
11.1588,1.19404,0
0.772841,0.446446,0
0.810748,0.479738,0
0.0116297,0.0123518,0
0.190725,0.160224,0
-0.722934,-0.541218,0
0.17054,0.424477,0
2.5754,0.269841,0
0.436653,0.431509,0
4.24734,1.36298,0
0,0,0
9.21825,12.381,0
9.54099,1.06122,0
0.798724,0.491147,0
0.918391,0.543279,0
0.00840394,0.0105017,0
0.379121,0.243024,0
-0.564288,-0.336529,0
0.620842,0.34821,0
0.0896057,0.0609319,0
-2.0516,0.587638,0
1.13389,1.70408,0
0,0,0
13.5591,12.448,0
0.585373,2.84228,0
0.334736,0.556118,0
0.34388,0.561471,0
0.0128316,0.0135928,0
0.130985,0.0996723,0
-0.689206,-0.815712,0
0.595772,0.253827,0
0.111969,0.277992,0
-2.5564,1.10873,0
1.14004,1.71001,0
0,0,0
13.5869,12.4865,0
0.575394,2.29615,0
0.349368,0.654356,0
0.367724,0.72147,0
0.0122736,0.00954463,0
0.15226,0.261153,0
-0.572084,-0.407246,0
0.6154,0.265545,0
0.0577617,0.267148,0
0.621405,1.46858,0
1.20026,1.73956,0
0,0,0
13.4874,12.491,0
0.723168,2.351,0
0.329153,0.644219,0
0.344359,0.700299,0
0.0136801,0.00985736,0
0.0958679,0.254159,0
-0.644929,-0.443105,0
0.608041,0.258437,0
0.102273,0.299242,0
2.36465,1.74997,0
1.20816,1.74241,0
0,0,0
13.5947,12.4811,0
0.574366,2.26479,0
0.340828,0.655617,0
0.351849,0.704656,0
0.0125117,0.00934976,0
0.143329,0.270922,0
-0.445186,-0.428339,0
0.76794,0.508155,0
0.071066,0.111675,0
0.571937,0.939582,0
1.08302,1.67242,0
0,0,0
11.8173,11.5838,0
0.261022,2.63892,0
0.203022,0.47237,0
0.22441,0.50133,0
0.0133179,0.0122807,0
0.111339,0.151996,0
-0.309427,-0.687674,0
0.73448,0.454687,0
0.114754,0.360656,0
1.18475,1.5814,0
1.08869,1.78945,0
0,0,0
11.8197,11.5628,0
0.213383,2.24605,0
0.215646,0.528168,0
0.249676,0.577787,0
0.0122063,0.00955152,0
0.154748,0.284421,0
-0.0984738,-0.420584,0
0.784688,0.483986,0
0.0691489,0.335106,0
1.98286,1.59432,0
1.08658,1.78754,0
0,0,0
11.8351,11.6011,0
0.233448,2.21851,0
0.191127,0.5213,0
0.209659,0.558166,0
0.0133694,0.0099618,0
0.109187,0.270077,0
-0.28109,-0.437934,0
0.736027,0.482396,0
0.118644,0.327684,0
1.74201,1.42012,0
1.09135,1.77992,0
0,0,0
11.8249,11.6158,0
0.200964,2.16879,0
0.212441,0.503676,0
0.246677,0.541088,0
0.0121131,0.00971119,0
0.158168,0.273554,0
-0.0851539,-0.431326,0
0.504933,0.694529,0
0.0588235,0.106952,0
-0.279216,0.89784,0
1.22992,1.73299,0
0,0,0
10.6578,11.7968,0
0.824044,2.73945,0
0.352815,0.31733,0
0.352815,0.32255,0
0.0136508,0.0139358,0
0.0971508,0.0980785,0
-0.702238,-0.693964,0
0.494403,0.614554,0
0.0867052,0.468208,0
-0.0204175,0.840532,0
1.22092,1.76127,0
0,0,0
10.6185,11.8902,0
0.76775,1.77407,0
0.367278,0.332702,0
0.389111,0.379793,0
0.0129063,0.010204,0
0.128042,0.256875,0
-0.540978,-0.245664,0
0.515885,0.602202,0
0.0526316,0.403509,0
0.999957,0.91569,0
1.21607,1.76317,0
0,0,0
10.6374,11.8772,0
0.815909,1.93229,0
0.343807,0.344016,0
0.359505,0.394669,0
0.0138227,0.010156,0
0.0895394,0.26224,0
-0.679877,-0.340529,0
0.489894,0.618344,0
0.0935673,0.304094,0
2.34958,1.02377,0
1.19931,1.73746,0
0,0,0
10.6199,11.848,0
0.761944,2.17571,0
0.372084,0.329102,0
0.38739,0.381427,0
0.0127305,0.0104157,0
0.134933,0.243394,0
-0.598773,-0.378496,0
1,0.865108,0
0,0.0720721,0
0,-30.2739,0
1,1.00893,0
0,0,0
10,11.9279,0
0,0.0668777,0
-4.34882E-06,0.112459,0
-4.34882E-06,0.124248,0
0.0153809,0.0132909,0
-4.34882E-06,0.112459,0
0,-1.37596,0
1,0.903275,0
0,0.050505,0
0,-15.1551,0
1,1.01,0
0,0,0
10,11.9495,0
0,0.0479543,0
-4.34882E-06,0.0868501,0
-4.34882E-06,0.0978216,0
0.0153809,0.0138823,0
-4.34882E-06,0.0868501,0
0,-0.470653,0
1,0.873016,0
0,0.0285714,0
0,-0.26007,0
1,1.04535,0
0,0,0
10,11.8952,0
0,0.169977,0
-4.34882E-06,0.126131,0
-4.34882E-06,0.134025,0
0.0153809,0.0145135,0
-4.34882E-06,0.056337,0
0,-0.536147,0
1,0.841557,0
0,0.0851064,0
0.97983,3.49213,0
1,1.05976,0
0,0,0
10,11.9149,0
9.09495E-13,0.0778633,0
-4.29705E-06,0.1264,0
-4.29705E-06,0.14718,0
0.0153809,0.0129476,0
-4.29705E-06,0.1264,0
0,-0.0908148,0
1,0.845689,0
0,0.142857,0
0,0.266212,0
1,1.25031,0
0,0,0
10,2.16327,0
0,0.442732,0
-4.34882E-06,0.165775,0
-4.34882E-06,0.165775,0
0.0153809,0.0135685,0
-4.34882E-06,0.111995,0
0,-0.456233,0
1,0.838825,0
0,0.0645161,0
0,0.308898,0
1,1.10891,0
0,0,0
10,2.12903,0
0,0.21991,0
-4.34882E-06,0.160965,0
-4.34882E-06,0.160965,0
0.0153809,0.0134948,0
-4.34882E-06,0.103882,0
0,-0.384836,0
1,0.864637,0
0,0.0982143,0
0,1.13453,0
1,1.06633,0
0,0,0
10,2.15179,0
0,0.396604,0
-4.34882E-06,0.139662,0
-4.34882E-06,0.139662,0
0.0153809,0.0145612,0
-4.34882E-06,0.0609769,0
0,-0.788263,0
1,0.906805,0
0,0.125,0
0,2.02946,0
1,1.02801,0
0,0,0
10,2.10577,0
0,0.344582,0
-4.34882E-06,0.103562,0
-4.34882E-06,0.111531,0
0.0153809,0.0139391,0
-4.34882E-06,0.0941729,0
0,-0.944418,0
0.9606,1,0
0.01,0,0
5.03906,0,0
1.0099,1,0
0,0,0
10.03,2,0
0.0491,0,0
0.0485854,-4.34882E-06,0
0.0485854,-4.34882E-06,0
0.0150715,0.0153809,0
0.0243125,-4.34882E-06,0
-0.805784,0,0
0.95508,1,0
0.0229885,0,0
-4.11689,0,0
1.02246,1,0
0,0,0
10.023,2,0
0.02246,0,0
0.0475259,-4.34882E-06,0
0.0475259,-4.34882E-06,0
0.014679,0.0153809,0
0.0475259,-4.34882E-06,0
-0.212519,0,0
0.96118,1,0
0.019802,0,0
-4.10063,0,0
1.01941,1,0
0,0,0
10.0198,2,0
0.0194099,0,0
0.042234,-4.34882E-06,0
0.042234,-4.34882E-06,0
0.0147743,0.0153809,0
0.042234,-4.34882E-06,0
-0.205663,0,0
0.95508,1,0
0.0229885,0,0
-4.11689,0,0
1.02246,1,0
0,0,0
10.023,2,0
0.02246,0,0
0.0475259,-4.34882E-06,0
0.0475259,-4.34882E-06,0
0.014679,0.0153809,0
0.0475259,-4.34882E-06,0
-0.212519,0,0
0.866955,1,0
0.0465116,0,0
0.47559,0,0
1.04435,1,0
0,0,0
10.093,2,0
0.130882,0,0
0.129166,-4.34882E-06,0
0.143163,-4.34882E-06,0
0.013995,0.0153809,0
0.0816877,-4.34882E-06,0
-0.246971,0,0
0.803005,1,0
0.0833333,0,0
-2.59192,0,0
1.08617,1,0
0,0,0
10.131,2,0
0.161423,0,0
0.172512,-4.34882E-06,0
0.18735,-4.34882E-06,0
0.0129937,0.0153809,0
0.124563,-4.34882E-06,0
-0.202058,0,0
0.835527,1,0
0.0769231,0,0
-2.03319,0,0
1.06159,1,0
0,0,0
10.0989,2,0
0.111098,0,0
0.143653,-4.34882E-06,0
0.163635,-4.34882E-06,0
0.0131619,0.0153809,0
0.117767,-4.34882E-06,0
-0.0895602,0,0
0.846403,1,0
0.0697674,0,0
0.213381,0,0
1.04435,1,0
0,0,0
10.093,2,0
0.107626,0,0
0.137027,-4.34882E-06,0
0.158024,-4.34882E-06,0
0.0133527,0.0153809,0
0.109884,-4.34882E-06,0
-0.0652948,0,0
0.124364,0.335525,0
4.71812,0.838926,0
0.779692,0.0182994,0
7.33665,1.55376,0
0,0,0
8.32886,11.1074,0
20.4024,1.49182,0
0.900958,0.562151,0
0.980821,0.707919,0
0.00884962,0.0082148,0
0.387661,0.380144,0
-0.589056,-0.265519,0
0.131825,0.272191,0
4.41727,0.827338,0
0.782977,0.238415,0
6.66875,1.62347,0
0,0,0
8.67626,11.0432,0
17.7826,1.55209,0
0.884833,0.611609,0
0.975538,0.790509,0
0.00894195,0.00690077,0
0.38108,0.412651,0
-0.602278,-0.127614,0
0.163195,0.351484,0
0.124088,0.379562,0
1.03141,0.407684,0
6.34264,1.70244,0
0,0,0
8.21168,10.9781,0
21.501,2.31339,0
0.827649,0.584844,0
0.857892,0.68101,0
0.0124921,0.0095551,0
0.154667,0.287945,0
-0.804328,-0.38467,0
0.128061,0.266327,0
4.67857,1.13571,0
0.510036,0.391742,0
7.00633,1.69286,0
0,0,0
8.60714,11.05,0
19.8438,1.31893,0
0.890568,0.58797,0
0.967947,0.785516,0
0.0085234,0.00649534,0
0.402664,0.450236,0
-0.651218,-0.122973,0
0.298607,0.161482,0
0.184971,0.462428,0
0.0379757,0.866705,0
1.4927,3.08173,0
0,0,0
12.1156,9.65318,0
1.78342,7.85659,0
0.613376,0.883303,0
0.661119,0.974898,0
0.0106697,0.008784,0
0.207952,0.318213,0
-0.564468,-0.538521,0
0.325181,0.132484,0
0.142857,0.987013,0
0.839322,0.506403,0
1.44464,2.81548,0
0,0,0
12.2987,9.76623,0
1.63569,6.6986,0
0.5888,0.897358,0
0.631792,1.07944,0
0.0115543,0.00595157,0
0.178103,0.448833,0
-0.559289,-0.33597,0
0.333976,0.14116,0
0.118012,0.950311,0
1.62664,0.543542,0
1.43609,2.80981,0
0,0,0
12.2298,9.73292,0
1.72609,7.115,0
0.585699,0.880852,0
0.609981,1.04813,0
0.0121282,0.00616054,0
0.157617,0.437,0
-0.652487,-0.403126,0
0.29892,0.140224,0
0.188679,0.949686,0
2.04672,0.681043,0
1.45663,2.83387,0
0,0,0
12.2264,9.75472,0
1.73735,6.82663,0
0.624245,0.889134,0
0.656127,1.02821,0
0.0105971,0.00600747,0
0.210321,0.432088,0
-0.577525,-0.419161,0
0.583102,0.186749,0
0.0862069,0.390805,0
0.588055,0.86516,0
1.16743,3.42965,0
0,0,0
11.569,8.49425,0
0.590071,9.54882,0
0.319725,0.802141,0
0.345589,0.908507,0
0.0129191,0.0113585,0
0.127532,0.23455,0
-0.476592,-0.693347,0
0.562498,0.126727,0
0.122699,1.07362,0
-0.0887265,0.421961,0
1.15778,3.32436,0
0,0,0
11.5828,8.49693,0
0.537619,8.82668,0
0.334041,0.864791,0
0.3699,1.0754,0
0.012017,0.00628897,0
0.161666,0.453406,0
-0.349971,-0.484625,0
0.620096,0.140349,0
0.0677966,0.79661,0
-0.258834,0.622338,0
1.14811,3.40857,0
0,0,0
11.6045,8.60452,0
0.566759,9.28992,0
0.295864,0.853573,0
0.312417,1.03712,0
0.0134059,0.00683546,0
0.107654,0.40835,0
-0.58609,-0.521901,0
0.611845,0.144361,0
0.0843373,1.01205,0
-0.0171059,0.695872,0
1.14806,3.45623,0
0,0,0
11.6145,8.61446,0
0.538104,8.97184,0
0.303364,0.841195,0
0.327232,1.07219,0
0.0129676,0.00661462,0
0.125605,0.435895,0
-0.482265,-0.417738,0
0.600957,0.225371,0
0.0753425,0.438356,0
-0.418586,1.04435,0
1.17865,4.39689,0
0,0,0
10.4178,8.9863,0
0.58571,13.1094,0
0.30847,0.791524,0
0.32398,0.850844,0
0.0132038,0.0107247,0
0.116054,0.261179,0
-0.520097,-0.649707,0
0.5645,0.216805,0
0.119048,0.746032,0
-0.70622,1.02493,0
1.18141,4.18248,0
0,0,0
10.4206,9.28572,0
0.545289,11.5057,0
0.333642,0.809715,0
0.36362,0.905281,0
0.0121035,0.00852302,0
0.158519,0.354201,0
-0.356774,-0.54312,0
0.549402,0.231303,0
0.0935252,0.776978,0
0.92049,0.855625,0
1.18105,4.33885,0
0,0,0
10.482,9.10791,0
0.638166,12.6143,0
0.339434,0.797496,0
0.367463,0.901353,0
0.0127315,0.00888048,0
0.134891,0.35182,0
-0.47145,-0.580133,0
0.585571,0.191895,0
0.0859375,1.15625,0
2.33321,0.790517,0
1.15234,4.46851,0
0,0,0
10.4297,9,0
0.588806,12.5625,0
0.319132,0.849224,0
0.336823,0.979903,0
0.0129261,0.0073719,0
0.127255,0.42566,0
-0.55893,-0.470583,0
1,0.5794,0
0,0.0330578,0
0.97983,0.959958,0
1,5.12895,0
0,0,0
10,9.75207,0
9.09495E-13,16.4013,0
-4.29705E-06,0.350268,0
-4.29705E-06,0.350268,0
0.0153809,0.014382,0
-4.29705E-06,0.0630578,0
0,-1.33638,0
1,0.508352,0
0,0.184,0
0,0.987596,0
1,5.51802,0
0,0,0
10,9.528,0
0,16.9532,0
-4.34882E-06,0.450155,0
-4.34882E-06,0.463419,0
0.0153809,0.0120529,0
-4.34882E-06,0.172105,0
0,-0.906661,0
1,0.559763,0
0,0.169231,0
0,1.0392,0
1,5.11929,0
0,0,0
10,9.84615,0
0,15.3763,0
-4.34882E-06,0.408466,0
-4.34882E-06,0.408466,0
0.0153809,0.0123539,0
-4.34882E-06,0.160404,0
0,-0.905564,0
1,0.527999,0
0,0.453782,0
0,1.06299,0
1,5.40209,0
0,0,0
10,9.64706,0
0,16.1275,0
-4.34882E-06,0.448491,0
-4.34882E-06,0.448491,0
0.0153809,0.0118346,0
-4.34882E-06,0.204453,0
0,-0.724729,0
0.948446,0.804094,0
0.0263158,0.166667,0
4.02546,0.242057,0
1.0087,1.25462,0
0,0,0
10.0263,2.18421,0
0.0256233,0.448523,0
0.0528417,0.191059,0
0.0601119,0.208192,0
0.0145801,0.0126324,0
0.0528417,0.150556,0
-0.0710979,-0.330988,0
0.907456,0.80672,0
0.048,0.144,0
-0.024671,0.248702,0
1.02342,1.22362,0
0,0,0
10.048,2.176,0
0.045696,0.401024,0
0.0836293,0.19154,0
0.0980744,0.202008,0
0.0139529,0.0130629,0
0.0836293,0.13235,0
-0.00520946,-0.330406,0
0.98276,0.775728,0
0.00869565,0.0695652,0
-4.04339,1.03071,0
1.00862,1.2828,0
0,0,0
10.0087,2.36522,0
0.00862004,1.22314,0
0.0216705,0.238439,0
0.0216705,0.24367,0
0.0151115,0.0140718,0
0.0216705,0.0871071,0
-0.175028,-0.908712,0
0.905267,0.802338,0
0.0491803,0.163934,0
-0.0252055,1.87626,0
1.02399,1.04676,0
0,0,0
10.0492,2.19672,0
0.0467616,0.485891,0
0.0851542,0.195063,0
0.0999546,0.205788,0
0.0139196,0.0125863,0
0.0851542,0.151851,0
-0.00537021,-1.2439,0
0.502735,1,0
0.146789,0,0
1.51896,0,0
1.17675,1,0
0,0,0
10.4954,2,0
0.598603,1.42109E-14,0
0.36874,-4.29705E-06,0
0.41091,-4.29705E-06,0
0.011467,0.0153809,0
0.181135,-4.29705E-06,0
-0.32548,0,0
0.521616,1,0
0.128713,0,0
1.92969,0,0
1.17038,1,0
0,0,0
10.4851,2,0
0.606215,0,0
0.358437,-4.34882E-06,0
0.392936,-4.34882E-06,0
0.0118763,0.0153809,0
0.166731,-4.34882E-06,0
-0.394449,0,0
0.575378,1,0
0.0884956,0,0
-0.119295,0,0
1.18185,1,0
0,0,0
10.4425,2,0
0.600673,0,0
0.324711,-4.34882E-06,0
0.348184,-4.34882E-06,0
0.0128601,0.0153809,0
0.129864,-4.34882E-06,0
-0.467278,0,0
0.52515,1,0
0.10101,0,0
-0.96081,0,0
1.2112,1,0
0,0,0
10.5253,2,0
0.673605,0,0
0.355448,-4.34882E-06,0
0.369705,-4.34882E-06,0
0.0125431,0.0153809,0
0.142134,-4.34882E-06,0
-0.502446,0,0
0.408868,1,0
0.17094,0,0
-0.04,0,0
1.23011,1,0
0,0,0
10.6838,2,0
0.729053,0,0
0.421325,-4.34882E-06,0
0.471283,-4.34882E-06,0
0.0109521,0.0153809,0
0.198626,-4.34882E-06,0
-0.307315,0,0
0.353648,1,0
0.26087,0,0
0.0903029,0,0
1.22941,1,0
0,0,0
10.6957,2,0
0.646503,1.42109E-14,0
0.443718,-4.29705E-06,0
0.521991,-4.29705E-06,0
0.00935534,0.0153809,0
0.249261,-4.29705E-06,0
-0.139002,0,0
0.388243,1,0
0.17757,0,0
0.441026,0,0
1.23408,1,0
0,0,0
10.7383,2,0
0.753952,1.42109E-14,0
0.432279,-4.29705E-06,0
0.485622,-4.29705E-06,0
0.0108171,0.0153809,0
0.203106,-4.29705E-06,0
-0.300901,0,0
0.342684,1,0
0.264957,0,0
0.264593,0,0
1.23245,1,0
0,0,0
10.7265,2,0
0.660238,0,0
0.449717,-4.34882E-06,0
0.529413,-4.34882E-06,0
0.00929477,0.0153809,0
0.251091,-4.34882E-06,0
-0.139213,0,0
0.744892,1,0
0.084507,0,0
0.524519,0,0
1.08887,1,0
0,0,0
4.19718,14,0
0.270978,0,0
0.217692,-4.34882E-06,0
0.243127,-4.34882E-06,0
0.0129632,0.0153809,0
0.125781,-4.34882E-06,0
-0.261077,0,0
0.770034,1,0
0.0940171,0,0
-0.682313,0,0
1.11177,1,0
0,0,0
4.16239,14,0
0.204398,0,0
0.198594,-4.34882E-06,0
0.198594,-4.34882E-06,0
0.0127191,0.0153809,0
0.135376,-4.34882E-06,0
-0.335243,0,0
0.809163,1,0
0.0666667,0,0
-0.434444,0,0
1.09295,1,0
0,0,0
4.14074,14,0
0.195007,0,0
0.174024,-4.34882E-06,0
0.174024,-4.34882E-06,0
0.0134364,0.0153809,0
0.106363,-4.34882E-06,0
-0.365481,0,0
0.781608,1,0
0.0887097,0,0
-0.668461,0,0
1.10633,1,0
0,0,0
4.15323,14,0
0.194264,0,0
0.190642,-4.34882E-06,0
0.190642,-4.34882E-06,0
0.0128546,0.0153809,0
0.130081,-4.34882E-06,0
-0.332806,0,0
0.442867,0.899238,0
0.0657895,0.0394737,0
0.787083,-17.2421,0
1.24723,1.01298,0
0,0,0
5.09211,13.9342,0
0.925727,0.087777,0
0.384601,0.102389,0
0.403826,0.102389,0
0.0134602,0.014196,0
0.105355,0.0722005,0
-0.651694,-1.0566,0
0.463138,0.837849,0
0.0434783,0.0869565,0
1.17687,-6.2091,0
1.24575,1.02815,0
0,0,0
4.91304,13.913,0
0.94896,0.0793951,0
0.363881,0.128299,0
0.363881,0.152332,0
0.0140812,0.0128998,0
0.0776627,0.128299,0
-0.792776,-0.102004,0
0.485156,0.7152,0
0.0266667,0.0933333,0
0.783518,-2.15124,0
1.2464,1.08462,0
0,0,0
4.85333,13.7733,0
0.951822,0.308622,0
0.341572,0.238128,0
0.341572,0.262374,0
0.0145697,0.0127364,0
0.0533908,0.134702,0
-0.843975,-0.345214,0
0.453223,0.661488,0
0.0727273,0.2,0
0.626333,-4.93106,0
1.24331,1.06744,0
0,0,0
4.8,13.8,0
0.887273,0.16,0
0.382876,0.217313,0
0.400633,0.274243,0
0.0132734,0.0103809,0
0.113185,0.217313,0
-0.625084,-0.109792,0
0.29022,0.335449,0
0.15493,0.197183,0
1.02337,0.902799,0
1.60186,4.33307,0
0,0,0
9.28169,12.0845,0
2.00516,13.3731,0
0.626655,0.578651,0
0.659024,0.628501,0
0.0112894,0.0104339,0
0.187244,0.215607,0
-0.612175,-0.562721,0
0.260414,0.381887,0
0.229508,0.508197,0
1.44446,0.714762,0
1.47944,3.52889,0
0,0,0
9.11475,12.4098,0
1.60978,10.832,0
0.637778,0.545767,0
0.689108,0.612128,0
0.00985479,0.00994717,0
0.233938,0.274576,0
-0.448135,-0.518748,0
0.325312,0.326562,0
0.0875,0.45,0
0.949831,0.850452,0
1.49859,4.59438,0
0,0,0
9.3125,11.725,0
2.16484,15.1244,0
0.603764,0.609846,0
0.603764,0.639945,0
0.0128857,0.0110156,0
0.128853,0.230543,0
-0.854095,-0.650237,0
0.266314,0.264298,0
0.222222,0.412698,0
0.41521,0.877916,0
1.40716,4.3807,0
0,0,0
9.30159,11.9048,0
1.82968,13.5465,0
0.645976,0.613925,0
0.685462,0.694917,0
0.00997963,0.00886946,0
0.23004,0.286436,0
-0.963958,-0.530082,0
0.673874,0.661575,0
0.028169,0.225352,0
1.71168,0.881671,0
1.1583,4.45209,0
0,0,0
11.6338,3.66197,0
0.570125,12.7871,0
0.250723,0.320622,0
0.250723,0.320622,0
0.0145254,0.0132917,0
0.0557194,0.139674,0
-0.757429,-0.782863,0
0.616349,0.602076,0
0.0735294,1.29412,0
2.63453,0.62811,0
1.17993,5.03352,0
0,0,0
11.6029,3.85294,0
0.562933,12.8607,0
0.300403,0.384091,0
0.300403,0.384091,0
0.013252,0.0119747,0
0.114069,0.233623,0
-0.573293,-0.575561,0
0.66823,0.651342,0
0.0136986,0.287671,0
1.33557,0.871289,0
1.16326,4.72528,0
0,0,0
11.6027,3.82192,0
0.623006,13.7354,0
0.242425,0.316983,0
0.242425,0.316983,0
0.0149586,0.0133519,0
0.0314246,0.12846,0
-0.864412,-0.950796,0
0.728027,0.719238,0
0.03125,0.34375,0
0.870657,0.971364,0
1.12085,3.18359,0
0,0,0
11.7188,3.15625,0
0.452148,8.75684,0
0.222166,0.280432,0
0.231569,0.289835,0
0.0144348,0.0135117,0
0.0603846,0.129739,0
-0.686836,-0.860121,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
